frame_index_delta,score
334,9.470886297093243
335,2.9974872246247495
336,-10.456292843788587
337,9.173614927759246
338,0.004380527799272809
339,8.33825005546186
340,-6.154164996443358
341,-4.630563350337331
342,6.809622319190801
343,-0.011052468940163148
344,6.216893492191543
345,-6.18292444109353
346,4.395946093346823
347,-2.674332400309675
348,-0.0027322812008704583
349,2.4189065713418487
350,-2.6352066203189226
351,2.758763169435254
352,-2.878902974581422
353,-0.07373859910555534
354,2.762586572551794
355,-2.76590609754256
356,2.5699685993741506
357,-2.7478962328475216
358,-0.2935904467655636
359,2.620544419529779
360,-2.0003401812866564
361,2.252051688052683
362,-2.429347404634307
363,-0.2376388702028224
364,2.0501520613077107
365,-1.8630940357902068
366,1.909921721391863
367,-1.8593276386413842
368,0.4240452758700304
369,-1.559906058476038
370,-59.578479659277434
371,-2.5921311094375183
372,-3.066186707702326
373,0.03822130422926145
374,-3.4419853870265955
375,-3.525284394317426
376,-3.650195086998627
377,-3.3413339452831767
378,-0.012919711221701954
379,-3.1651444927051493
380,-2.6027329428210337
381,3.1290291191126745
382,3.8839272460290277
383,0.008068175541970792
384,4.479295136781598
385,3.962494995035551
386,3.32206318876523
387,3.3527060073019936
388,-0.012002472152869492
389,2.950999072840328
390,2.3491010520779967
391,3.760696612022677
392,4.883086246300217
393,-0.011450580831808109
394,5.644543222404723
395,4.531173612513661
396,-3.4631786700200555
397,-3.252230564381069
398,0.03093420734554833
399,3.3159404659821674
400,3.143023040522429
401,-4.7542488100906715
402,4.013639172056563
403,0.08606917959931579
404,-3.6456286261546946
405,-3.3257759915548992
406,3.0462315936097415
407,-2.868419924387489
408,-0.002955312081526781
409,-2.273592643966393
410,-2.0134873427686673
411,-1.7746121280278737
412,-1.7418694190965058
413,-0.03076682562615628
414,1.6491660019322758
415,-1.4937874553851684
416,1.9497597140984044
417,-1.9500605228600592
418,0.02116109162004035
419,2.4921354645909433
420,-2.5283258421712276
421,2.9101197712204936
422,-2.6947333486318725
423,0.006496662356316385
424,2.887944026231646
425,-2.7445957914338432
426,2.7138572146031237
427,2.602236402324054
428,-0.07785909052107072
429,2.5119699305458196
430,3.1787145210875876
431,3.291599946471689
432,4.039963118613134
433,-0.017384834360131888
434,4.35490114361853
435,4.280367529918157
436,4.4630735749530634
437,3.4591818821018987
438,-0.010661310800926627
439,3.642686378730808
440,3.4142796318154827
441,4.025994527717539
442,-3.6261037204444757
443,-0.03315458352436032
444,-3.68607000284927
445,-3.8900708735692473
446,-4.182492312131523
447,-4.182660728524581
448,-0.02593358845605118
449,-3.6764079203990634
450,-4.1774591735048725
451,-4.845395170430497
452,-5.016363673870907
453,0.005936568715196501
454,-5.452256888074282
455,-5.517274614881601
456,-6.518199034720787
457,-6.627376955039929
458,0.02027212571754539
459,-8.448851023764783
460,-8.82214631446179
461,-7.489666903772799
462,-6.765868592960226
463,-0.006358402367527937
464,-5.712542301247509
465,-4.94553905151748
466,-4.936195668487176
467,-5.15456048266847
468,0.005258900158317655
469,5.744831371834788
470,6.285696349576667
471,6.496714785498002
472,6.185772627306124
473,0.01027253419285658
474,5.906398461668557
475,53.470616657297825
476,1.775895565778745
477,-1.8695108348365659
478,-0.2968597201175155
479,-2.0203264843111555
480,-1.6096444694662868
481,1.6168853619501018
482,1.6758053549284622
483,0.05229997789637814
484,2.158168194097064
485,1.6972582891272834
486,1.9099192949285957
487,-2.1572055887033668
488,-0.08119563305595302
489,-2.3122508585155788
490,-2.2970413787254436
491,-2.4569140375835588
492,2.7478323411553025
493,-0.16185199322964444
494,2.798559671321409
495,2.2542340062268154
496,2.8596795919083258
497,3.046424671077942
498,-0.018182587901060997
499,-3.1311420819368174
500,-3.0867461184139318
501,-0.0937015534287307
502,-3.261153317738669
503,-2.7541737389042305
504,-2.7737007332032895
505,-2.6757157807357905
506,-0.07282374235946626
507,-2.2752542904761577
508,-1.9949279889448448
509,-2.2988485019856095
510,-2.280652937366574
511,-0.07628383479176959
512,-2.24794980059843
513,-2.553085094424032
514,-2.598378692961852
515,-2.7485831051620573
516,0.08094687576869433
517,-2.2134287458444173
518,-2.1803070172402315
519,-2.422455377930155
520,-1.5886989069209265
521,-0.07538596730985324
522,1.6518904263785328
523,-1.4828959074450667
524,-1.72991430420141
525,-1.9185828432526306
526,-0.040134537357729476
527,-2.022720555203675
528,-1.809471035588356
529,-2.0302784096312143
530,-1.9882635793208605
531,0.010775819000359774
532,-2.116472488952591
533,-2.33211968336477
534,-2.1098833428136237
535,-1.8070580938019203
536,-0.09623032867964171
537,-1.9203732039396244
538,-2.7165057189789543
539,-2.986280174049551
540,-2.1056081898970587
541,-0.032765733558470345
542,-2.05933944164862
543,-1.7376619700634304
544,-2.3224557577378753
545,-2.515762879010045
546,-0.029198844756226087
547,-2.5851068825373407
548,-1.84625836828258
549,-2.1446612768981486
550,-2.1654066645858294
551,-0.04295653026246437
552,-2.0064546991893555
553,-1.4077870009458553
554,-1.6656453504992133
555,-1.6504559953261826
556,-0.1072374595649129
557,-1.5533407005396307
558,-1.3096554927908832
559,-1.458391543664148
560,-1.0359422990815992
561,-0.01372208685008835
562,-0.9510001058978925
563,-0.9885976287188066
564,-0.9546498693881419
565,-0.9501927893654001
566,-0.039761176334587416
567,0.9959571181978519
568,-0.9912592992713514
569,-1.251479308633851
570,0.8089427503196244
571,-0.05649102935474403
572,-0.8409829664646058
573,-0.7409832891396176
574,-0.7789537166186854
575,-11.339225344398965
576,-0.001820646741374901
577,-1.1643403349470864
578,-0.9920265544295307
579,1.338411275061819
580,1.3783016358941627
581,0.014771152021212324
582,1.686682059269482
583,1.9765721299346592
584,-1.890296743064222
585,-2.394064752318146
586,-0.01958814294271177
587,-1.8019225476246954
588,1.1670074490921534
589,2.126745137149779
590,2.106930367808144
591,0.017083843919599485
592,-2.3861534079151925
593,-1.185526225587836
594,1.6438324994977762
595,2.1067429337813017
596,0.13731346803478114
597,2.4237534485957535
598,-2.1663908822999494
599,-2.2126805074059877
600,-2.300932105802294
601,0.01959795978465854
602,-1.9575281500039758
603,-2.5216050172550357
604,-1.6169030920199434
605,2.42624156925846
606,-0.049966439942633736
607,-1.3473263944239808
608,-1.6933453981427207
609,1.2732527800079996
610,-1.3609656104485326
611,-0.03478865877713274
612,-2.061394880886035
613,1.3735535617138819
614,-1.2703754411660304
615,-1.4909688940721566
616,-0.03462477058115128
617,1.0628769102899007
618,-0.7239154128433755
619,-0.7339313653768704
620,-0.8881124288052256
621,0.030792140776556128
622,-0.9493986074516628
623,-0.5106989342905144
624,-0.30733955538602825
625,-0.31445940605657013
626,-9.047603853909206e-05
627,0.26876342675532044
628,-0.30566195831675896
629,0.2888408435697108
630,-0.2752087529573071
631,0.015528024478578614
632,0.36613572708147235
633,0.3795152526117823
634,0.42193868056357164
635,0.42848578880131916
636,-0.008476947728134681
637,0.42310417806701206
638,-0.36710445330910246
639,0.3420925905532979
640,-0.26422920056258187
641,0.04145570949962573
642,0.3069380373467232
643,0.20970843970834652
644,0.16549514748076122
645,0.24599455423345
646,0.0015733258587453795
647,0.2814209623365033
648,-0.31059201301799194
649,-0.2708352919265327
650,-0.38924480502585757
651,0.015593738766456405
652,-0.4766531743580878
653,-0.5077166973794198
654,-0.5045747492948028
655,-0.46377369911896305
656,-0.02320327884089539
657,-0.4389943004748889
658,-0.31497111221830504
659,-0.2514628555557663
660,-0.21727126936232957
661,-0.036485660141715386
662,-0.16911429968040087
663,-0.11020203910593789
664,-0.12330503341234726
665,-0.11480760853622901
666,-0.0014347704157274524
667,-0.10825811908344875
668,-0.11131712048503462
669,-0.11550678005220613
670,-0.1159927020670362
671,-0.008186746173926254
672,-0.1471912263154226
673,-0.14526815915824484
674,-0.1256428014232865
675,-0.11136400053069838
676,-0.030420460816121445
677,-0.10730493824434358
678,0.058312896937294065
679,0.22763539288284534
680,0.14248589895747119
681,0.0667473352309846
682,0.07388759166348302
683,0.17367998171673965
684,0.17905829439693133
685,0.19609124410855336
686,0.02240914437261544
687,0.26374468796862366
688,0.29996969850717825
689,0.4043671973523469
690,0.4477335742305618
691,-0.0029722959126551205
692,0.5389662031715208
693,0.5748925689334312
694,0.6856786030689236
695,0.5291833343788576
696,0.028750334638786026
697,0.4589185714808885
698,-0.4722541321473263
699,0.6059597409773037
700,0.7117174188999495
701,0.008631637491028254
702,0.7843607823622206
703,-0.8077335736241245
704,0.7989650138753661
705,0.8041126174674825
706,0.0028032816827818596
707,-0.6954705187069513
708,0.6151924013873248
709,0.5097691257056409
710,-0.4894328837878022
711,-0.015140933257442804
712,-0.40880156302918036
713,0.2756955265560933
714,-0.1837948476167505
715,-0.2548461550049176
716,-0.025242163596341335
717,-0.2247474909349778
718,-0.23763821774494473
719,-0.263747941901026
720,0.31909563534944835
721,-0.07012737444073949
722,-0.3136478556404856
723,0.39079140084377345
724,0.5249833589088047
725,0.4813942661598019
726,0.04818994376390592
727,0.457201743273003
728,0.4049000331860362
729,0.6665670378249071
730,-0.635366695084849
731,-0.02504339505080915
732,0.41125742235153606
733,-0.3727552950391818
734,-0.5601765874590832
735,0.8258346027579709
736,-0.022697813728238852
737,-0.9674657498990803
738,-1.1405284255722157
739,-1.1248401021758376
740,-0.7440070191164727
741,0.005349351655245676
742,0.7865549946229179
743,-0.7819323873919958
744,0.7983278189714133
745,0.739334459463852
746,0.010894112196758753
747,0.689544840306642
748,0.714570252775684
749,1.2082203177333124
750,-1.386806045668945
751,-0.004427991606362013
752,1.4061117875708495
753,-1.1591555932798052
754,0.8014586247861688
755,0.7415129458885766
756,0.03130638044358416
757,0.8780601164274386
758,1.0523343683497421
759,-1.1150569150311693
760,-1.0824734245279641
761,-0.025888844417482754
762,-1.0494100662765677
763,-0.9464338799120056
764,-0.6954123663415789
765,0.6514066840239107
766,-0.024308003756135566
767,-0.542225686834991
768,-0.3720998380103492
769,0.489729013674467
770,-0.539363363780731
771,-0.032049771230340474
772,0.5435214952922658
773,0.6154100847225076
774,0.645494020127861
775,0.46545737291784484
776,0.024499651706972683
777,0.8036108558104529
778,0.457392097625787
779,1.0920494758578503
780,0.783357228124764
781,-0.033273550365414684
782,0.5850346595703805
783,0.5240350148293171
784,0.6727293820746494
785,-0.5095312050441307
786,0.057636305185130146
787,0.7801149544612086
788,0.7201429336236279
789,1.2944943491607934
790,1.0824539951547294
791,-0.022414874115628532
792,1.1223246433457728
793,2.1979218957096
794,1.369861377720107
795,1.9120152260121839
796,-0.00592745102847611
797,2.0707488350745433
798,2.3000047034913393
799,2.2478510070832094
800,1.9806588363838784
801,0.013473476345797809
802,-2.5222327440977956
803,2.6432873934547123
804,3.8189146307648216
805,3.6510109708135534
806,0.011304960203233193
807,3.274746284974709
808,1.963396763902662
809,-1.6733419819774993
810,-2.1563820344663567
811,-0.0
812,-2.553893774873236
813,1.3754160670672757
814,-0.9970763670743203
815,1.563131578997184
816,-0.0362941952770042
817,-1.7927669302300593
818,-1.415562994188794
819,0.944121391689057
820,-1.6326999916787195
821,-0.03133427838356539
822,-2.1152280245422204
823,2.260220456356269
824,2.0685901861399345
825,-1.3216567994293253
826,0.0992598788485673
827,-0.732279327140658
828,19.746696510156347
829,1.212005800888021
830,-1.2189631729479462
831,0.04790989019746176
832,-1.2592453627452853
833,1.0347832641903425
834,0.9274331829321388
835,-1.1869385367610856
836,0.03500531349417453
837,-1.2157559350329863
838,1.2962915305743234
839,-1.653550998552037
840,-1.3303256284428715
841,-0.09286818882357231
842,2.0757116285349353
843,1.9693816672444155
844,-1.6236001876580566
845,-1.7464118985136379
846,0.04051933237171858
847,-1.4877853007731585
848,1.3978723745374753
849,1.7089362512324764
850,2.1722526322436733
851,-0.11788717920026748
852,2.302708341345363
853,-1.6600661111909771
854,-1.9253651093651938
855,-2.603682826699879
856,0.026614087454898492
857,-1.0278031407733597
858,1.4652129825718379
859,-1.1607979984847538
860,-1.227291918749084
861,0.07437010875332678
862,-1.2020386233656981
863,0.8323789185700846
864,0.9464041288311701
865,0.8987252048703805
866,-0.12559779664918327
867,-1.4416166030646678
868,-0.9631218596982459
869,0.8105919341897658
870,-0.5228087427133037
871,0.20304346172398793
872,-1.0064263711931323
873,-0.6007301035612511
874,1.0276309609551746
875,0.8639388840373251
876,0.28080318430012063
877,-0.7450703806974253
878,-0.9128563220757517
879,0.8782307743615604
880,0.9034627675438818
881,0.3245339294360437
882,0.9514590515237501
883,0.9907108439008556
884,-1.1346261709535828
885,0.8110143005877413
886,-0.12809433136394752
887,-1.1294674207641364
888,-0.6863475519023823
889,1.0823382773850474
890,1.1653670175149444
891,0.15673997458262814
892,-1.1111603268208816
893,-0.6419321490672257
894,0.7610830971249556
895,-0.7108011627115935
896,-0.18435450255710015
897,1.0629215954120925
898,0.9430550697962394
899,1.5387066171147397
900,1.6322529697446648
901,-0.06140927890014223
902,2.3458345361593933
903,2.456988129385692
904,2.6537676990272927
905,-2.6354087340743764
906,0.1500393317990679
907,-2.8684141963316323
908,-2.6286282340160816
909,3.3812124025406662
910,-3.5405707210537285
911,0.10628035733704395
912,-3.5508429660454968
913,-2.886505190177564
914,2.9931123104411212
915,-2.969655693826744
916,0.05024223328282285
917,2.7911551414439413
918,-2.220626739666614
919,-1.899262079198373
920,-1.4473357722816016
921,0.19821683698375814
922,-1.7663112018769231
923,1.9606269942336882
924,2.5200034737651817
925,2.367844225883916
926,-0.16710475677006212
927,-3.453402551215933
928,-2.4523841220272575
929,2.6415837984182415
930,2.8077934187099984
931,-0.19437492479617458
932,3.209192274674101
933,3.3114228630510225
934,3.456041050985719
935,-3.527588275051061
936,0.06913818310835175
937,3.1477414984846965
938,-3.2398841664238733
939,2.7317195687031135
940,-28.224008715525414
941,0.01586855271337579
942,0.5548125171934787
943,-0.6621219148155145
944,-0.9195789189293373
945,-0.8475034848735206
946,0.014944851108639148
947,0.7276545165468808
948,0.9125601830156772
949,0.7930050586579479
950,-0.8004427180778861
951,0.002244539408026265
952,-0.9064596969175495
953,-1.0917322713250626
954,-1.0589060753199764
955,-0.8661021588977006
956,0.003736542267025933
957,-0.9136258972292722
958,0.8975212474960502
959,1.0084516958104652
960,0.9547197037422958
961,0.009203117353416125
962,0.8635996081445376
963,0.7991638788875879
964,1.3412753500795427
965,1.1878601129202095
966,0.005335755228365718
967,1.5061038823491133
968,1.3360486146035992
969,1.6834624311210822
970,2.2373213669147916
971,-0.003670739610344197
972,2.734263557289004
973,2.8406659102072407
974,3.27895181278327
975,3.7183669502660903
976,0.00203779286323936
977,3.86970962178873
978,3.864751462282456
979,3.708581313158725
980,2.8003568940624084
981,-0.009717673606469015
982,2.094545037161768
983,-1.6311057887760145
984,-1.843639887264807
985,-1.8766017001928412
986,0.008142763124443073
987,2.1085383347248206
988,-2.1646492029804714
989,-2.006414729896452
990,-2.099929241909679
991,0.017367515690160946
992,-2.1681868139632536
993,2.9703481971156203
994,3.566498311519512
995,4.203268085954517
996,-0.0035815433518653498
997,4.236727674164157
998,3.8660809043072475
999,4.188483549141991
1000,3.282958152572962
1001,0.008784948051289607
1002,2.631388391828361
1003,-1.3944619535591112
1004,0.1185124921920019
1005,0.9697698572446355
1006,-0.8280020856759627
1007,-1.0528260129291738
1008,-1.2937866615418534
1009,0.031154183998917097
1010,1.154811352193865
1011,-1.0906505561323334
1012,1.1004169854202988
1013,1.1407734233905404
1014,0.04471430243245295
1015,1.0645970519239096
1016,-0.8671547689589955
1017,1.3965950952570636
1018,-1.383611519914377
1019,-0.011037097554012883
1020,1.988604911943974
1021,1.8591459916956972
1022,2.2462809423288714
1023,2.0561666643811245
1024,-0.0004857995338077049
1025,2.203260902699933
1026,-2.1792176105038368
1027,1.6295946949666757
1028,-2.094529286320522
1029,0.0035092854767354857
1030,2.3738540119234917
1031,-2.2504558028068864
1032,2.3869935845785264
1033,-2.2880321161581296
1034,-0.04835265282217656
1035,1.9189171374388934
1036,-1.2014933573495414
1037,1.3443051642515065
1038,1.6199808256915451
1039,-0.011122383291490826
1040,2.1131755740833076
1041,-2.0787155873960694
1042,1.9810360047532258
1043,-1.723058437319351
1044,-0.007889996200090378
1045,1.862603284403906
1046,-1.8565233935588374
1047,1.9124102574198931
1048,-1.7098752938147808
1049,0.01326046104730285
1050,1.317734917173205
1051,-1.4409649632871677
1052,1.7105141755637623
1053,-1.730033423594186
1054,0.029099039734982693
1055,1.9590564191797846
1056,-2.7265910852512802
1057,3.2392341667181084
1058,3.0186755303538857
1059,0.008972300907102175
1060,2.86596908559895
1061,-2.5903378348086417
1062,2.523259651495194
1063,-2.293152157626539
1064,0.09489661107475098
1065,2.6675122441113333
1066,-2.401017572095486
1067,2.3230189894917674
1068,-2.2505397751535146
1069,0.01897733257762977
1070,2.3369867537935427
1071,-2.2335143567047244
1072,2.2607088011294727
1073,-2.2759667152536034
1074,-0.007676242234948655
1075,2.5172873631466555
1076,2.6530092607855313
1077,2.6822326405644046
1078,2.993768333543767
1079,0.009391505225386015
1080,2.8842336579339203
1081,2.1119650625944484
1082,-1.6066354234222824
1083,-1.6641299068549906
1084,-0.003950823315858839
1085,1.3952026069118408
1086,1.4740249239577772
1087,1.2918197850983515
1088,1.5027784599502274
1089,-0.009324923577605036
1090,1.2200596216661417
1091,-1.1565580270055704
1092,-1.1137267498476975
1093,-1.5880209113275878
1094,-0.058365046283690214
1095,-1.9008223410694813
1096,-2.5144500821408458
1097,-2.7996469496514336
1098,-2.9414330800803916
1099,-0.033695334005985865
1100,-2.696159904342165
1101,-2.832351673696107
1102,-2.9293467038357823
1103,-3.239322505254655
1104,-0.022478115670602702
1105,-3.0056074846848424
1106,-2.0396147834895104
1107,-1.815872462462299
1108,-2.0317560280898834
1109,-0.011196241842336523
1110,-1.4832136948251833
1111,-1.2216937247458106
1112,1.5571165480518834
1113,1.8488393630371047
1114,0.01575194055237822
1115,1.7996313272140911
1116,1.6569683838283047
1117,1.1693160654452164
1118,-1.470926410961141
1119,0.015522359259125193
1120,1.3957624001864173
1121,-1.3890358555376237
1122,1.5947758860535874
1123,-1.4730545314541923
1124,-0.073675651495058
1125,1.5642366744904712
1126,-1.112656479453081
1127,1.1508252681018845
1128,-1.3012870427318919
1129,0.010410289732148432
1130,-1.3056055806423064
1131,-1.2699438308152942
1132,1.290682777834389
1133,-1.1191367861829613
1134,0.09553781838765509
1135,-0.9685296790113065
1136,-0.7796057259138346
1137,1.327608225217271
1138,-2.122630787502455
1139,0.03241486303179471
1140,2.3640119335601946
1141,-2.3079006660644525
1142,1.8773649110343733
1143,-1.789972290694124
1144,-0.08631881781916464
1145,-1.282993948973944
1146,1.2965035484135934
1147,1.6863148735943974
1148,-2.104636380932604
1149,0.009222583953585411
1150,2.2878484035006084
1151,-2.1492480277426975
1152,2.2272960055467377
1153,-2.241111679860336
1154,-0.04577213265276839
1155,-2.326467611650599
1156,-2.151143669560152
1157,1.9424455082602186
1158,-1.735299630734029
1159,-0.03744362875454179
1160,1.8838183816695426
1161,-1.8679279894884715
1162,2.0907397042222846
1163,-2.205914766289199
1164,0.01979610547982126
1165,-1.8654241648392251
1166,-1.4574391145694452
1167,1.0893123496165191
1168,1.1602999331504018
1169,-0.07214322896466709
1170,1.430992097712724
1171,-1.3376509260415714
1172,1.1220150552126125
1173,-1.4717528981401782
1174,0.08931997797853725
1175,2.2600929465913215
1176,-2.1880912432071704
1177,2.4104277756953887
1178,-1.8425863056965825
1179,0.04834477175586757
1180,-1.3548771705243217
1181,-11.91201680105079
1182,0.8450978436034886
1183,-0.7770820324009946
1184,0.050631692568023044
1185,-0.5556457091749363
1186,-0.34845877400870995
1187,0.5009277183447632
1188,-0.4068435028811445
1189,-0.023094893269637092
1190,0.4681807811921663
1191,0.7155069454106796
1192,0.9456542414685917
1193,-0.5711365976171424
1194,-0.010958763573273
1195,0.7251790938057144
1196,-0.49762771054358496
1197,0.7282064745996264
1198,0.6753063537952442
1199,-0.02499735767738605
1200,0.6977492973770189
1201,-0.7776338412701789
1202,-0.626761517181308
1203,0.6278473174349929
1204,-0.004790823133289301
1205,0.8323286018524425
1206,-0.8587047204696504
1207,-0.811975691244261
1208,-0.7181464280364629
1209,0.006260722534732712
1210,-0.913170827716347
1211,-0.8548269372816897
1212,0.6226339780710302
1213,0.9038078079316061
1214,0.00315063130332781
1215,0.9858848096901689
1216,0.8069577124394911
1217,1.059867232002983
1218,-1.218098632977069
1219,0.02712173808232542
1220,1.3507614542505488
1221,-1.3152151974782107
1222,1.2148965775233251
1223,-0.979032354075378
1224,-0.010555041567617563
1225,0.9218313298795037
1226,-0.781245271286993
1227,0.7834997190196049
1228,-0.6912712745350024
